KAYNAK,Rank,Ürün Adı,Fiyat,Link,Marka
a101.csv,557,"Stanley Classic Legendary Camp Mug 10-11444-039 Çelik Termos Bardak 0,23 L Gri","₺999,00",https://www.a101.com.tr/ev-yasam/stanley-classic-legendary-camp-mug-10-11444-039-celik-termos-bardak-0-23-l-gri_p-26059322,
a101.csv,558,Kiwi KFM-8636 Ayak Masaj Aleti,"₺949,00",https://www.a101.com.tr/elektronik/kiwi-kfm-8636-ayak-masaj-aleti_p-26049028,
a101.csv,559,Kiwi KSI-6345 Seramik Tabanlı Ütü Lacivert,"₺999,00",https://www.a101.com.tr/elektronik/kiwi-ksi-6345-seramik-tabanli-utu-lacivert_p-26042685,
a101.csv,560,Fisher Price Oyuncak Bingit İlk Arabam,"₺499,00",https://www.a101.com.tr/anne-bebek-oyuncak/fisher-price-oyuncak-bingit-ilk-arabam_p-26025032,
a101.csv,561,Pierre Cardin H10001 Vakumlu Siyah Nokta Temizleyicisi,"₺399,00",https://www.a101.com.tr/elektronik/pierre-cardin-h10001-vakumlu-siyah-nokta-temizleyicisi_p-26048804,
a101.csv,562,Lav Cube Saklama Kabı 3'lü,"₺179,00",https://www.a101.com.tr/ev-yasam/lav-cube-saklama-kabi-3-lu_p-26040478,
a101.csv,563,Piranha 5466 Katlanabilir Ayarlı Dizüstü Bilgisayar ve Tablet Standı,"₺179,00",https://www.a101.com.tr/elektronik/piranha-5466-katlanabilir-ayarli-dizustu-bilgisayar-ve-tablet-standi_p-25005807,
a101.csv,564,SEG NFX 4802 No-Frost Buzdolabı,"₺19.999,00",https://www.a101.com.tr/elektronik/seg-nfx-4802-no-frost-buzdolabi_p-26051410,
a101.csv,565,Garaj Home 6 Kapaklı Dolap Beyaz,"₺6.899,00",https://www.a101.com.tr/ev-yasam/garaj-home-6-kapakli-dolap-beyaz_p-26052769,
a101.csv,566,Kiwi KSC-4217 Buharlı Temizleyici,"₺3.499,00",https://www.a101.com.tr/elektronik/kiwi-ksc-4217-buharli-temizleyici_p-26060189,
a101.csv,567,Karcher WV 2 Plus Şarjlı Cam Silme Makinesi,"₺2.999,00",https://www.a101.com.tr/elektronik/karcher-wv-2-plus-sarjli-cam-silme-makinesi_p-26067750,
a101.csv,568,Philips 5000 Serisi BHS520/00 İyonlu Seramik Saç Düzleştirici,"₺2.699,00",https://www.a101.com.tr/elektronik/philips-5000-serisi-bhs520-00-iyonlu-seramik-sac-duzlestirici_p-24005374,
a101.csv,569,Arzum Forte AR1157 Multi Blender Seti,"₺2.099,00",https://www.a101.com.tr/elektronik/arzum-forte-ar1157-multi-blender-seti_p-26066146,
a101.csv,570,Walke Luxury Vakumlu Çelik Termos 2 L Haki,"₺1.299,00",https://www.a101.com.tr/ev-yasam/walke-luxury-vakumlu-celik-termos-2-l-haki_p-26065844,
a101.csv,571,Stanley The Stay-Hot Camp 10-09366-005 Klasik Paslanmaz Çelik Termos Bardak 350 ml Yeşil,"₺1.199,00",https://www.a101.com.tr/ev-yasam/stanley-the-stay-hot-camp-10-09366-005-klasik-paslanmaz-celik-termos-bardak-350-ml-yesil_p-26019529,
a101.csv,572,Hascevher Kumsal Tencere Seti 6 Parça,"₺1.199,00",https://www.a101.com.tr/ev-yasam/hascevher-kumsal-tencere-seti-6-parca_p-26008138,
a101.csv,573,Pierre Cardin PC-A21103 Erkek Bakım Seti,"₺999,00",https://www.a101.com.tr/kozmetik-kisisel-bakim/pierre-cardin-pc-a21103-erkek-bakim-seti_p-26047908,
a101.csv,574,Piranha Power Inverter,"₺899,00",https://www.a101.com.tr/oto-bahce-yapi/piranha-power-inverter_p-26010627,
a101.csv,575,"Escamp Mıknatıslı Çelik Termos 1,18 L Haki","₺629,00",https://www.a101.com.tr/ev-yasam/escamp-miknatisli-celik-termos-1-18-l-haki_p-26067587,
a101.csv,576,Oyuncak Temizlik Seti Arabası,"₺299,00",https://www.a101.com.tr/anne-bebek-oyuncak/oyuncak-temizlik-seti-arabasi_p-26036238,
a101.csv,577,Thull Gaming Mouse,"₺249,00",https://www.a101.com.tr/elektronik/thull-gaming-mouse_p-25006515,
a101.csv,578,Oval Sunum Tepsisi 30x13 cm,"₺109,00",https://www.a101.com.tr/ev-yasam/oval-sunum-tepsisi-30x13-cm_p-26064902,
a101.csv,579,Kiwi KWP-8553 3 Musluklu Su Sebili Beyaz,"₺5.999,00",https://www.a101.com.tr/elektronik/kiwi-kwp-8553-3-musluklu-su-sebili-beyaz_p-26038789,
a101.csv,580,Tefal L881SF04 İngenio Tencere Seti 15 Parça,"₺7.999,00",https://www.a101.com.tr/ev-yasam/tefal-l881sf04-ingenio-tencere-seti-15-parca_p-26058960,
a101.csv,581,Columbia Powder Lite II Hooded 2089391-010 Kadın Mont Siyah,"₺5.499,00",https://www.a101.com.tr/giyim-aksesuar/columbia-powder-lite-ii-hooded-2089391-010-kadin-mont-siyah_p-26054932,
a101.csv,582,Kingpro ClawMax KMR988 Mutfak Robotu,"₺2.999,00",https://www.a101.com.tr/elektronik/kingpro-clawmax-kmr988-mutfak-robotu_p-26059540,
a101.csv,583,Homend Handmaid 1908H Blender Seti Siyah Gri,"₺1.499,00",https://www.a101.com.tr/elektronik/homend-handmaid-1908h-blender-seti-siyah-gri_p-26042136,
a101.csv,584,"Stanley Cafe To-Go Mug 10-12079-042 Termos Bardak 0,23 L Lacivert","₺1.099,00",https://www.a101.com.tr/ev-yasam/stanley-cafe-to-go-mug-10-12079-042-termos-bardak-0-23-l-lacivert_p-26064887,
a101.csv,585,Trax M24302 Bluetooth Hoparlör Şarj Standı Beyaz,"₺999,00",https://www.a101.com.tr/elektronik/trax-m24302-bluetooth-hoparlor-sarj-standi-beyaz_p-25007038,
a101.csv,586,Sinbo SCM 2985 Türk Kahvesi Makinesi,"₺999,00",https://www.a101.com.tr/elektronik/sinbo-scm-2985-turk-kahvesi-makinesi_p-26061730,
a101.csv,587,Taç Bella Döküm Derin Tencere 24 cm 4 L Siyah,"₺699,00",https://www.a101.com.tr/ev-yasam/tac-bella-dokum-derin-tencere-24-cm-4-l-siyah_p-26037359,
a101.csv,588,Jwin CMK-1237 37 Tuşlu Elektronik Org Siyah,"₺589,00",https://www.a101.com.tr/kitap-kirtasiye/jwin-cmk-1237-37-tuslu-elektronik-org-siyah_p-26047212,
a101.csv,589,Bosch Pro Impact 8 Parça Vidalama Ucu Seti,"₺399,00",https://www.a101.com.tr/oto-bahce-yapi/bosch-pro-impact-8-parca-vidalama-ucu-seti-_p-26066603,
a101.csv,590,Çift Kişilik Pamuk Battaniye 180x220 cm Açık Gri,"₺349,00",https://www.a101.com.tr/ev-yasam/cift-kisilik-pamuk-battaniye-180x220-cm-acik-gri_p-26030540,
a101.csv,591,Mercusys 300 Mbps Kablosuz Ağ Genişletici,"₺399,00",https://www.a101.com.tr/elektronik/mercusys-300-mbps-kablosuz-ag-genisletici_p-26008510,
a101.csv,592,Pierre Cardin PC-M11001 EMS Ayak Masaj Aleti,"₺279,00",https://www.a101.com.tr/elektronik/pierre-cardin-pc-m11001-ems-ayak-masaj-aleti_p-26063816,
a101.csv,593,Tivoli Bambu Kesme Tahtası 3'lü,"₺229,00",https://www.a101.com.tr/ev-yasam/tivoli-bambu-kesme-tahtasi-3-lu_p-26036218,
a101.csv,594,Kiwi KCW-1223 Şarjlı Çırpıcı Beyaz,"₺199,00",https://www.a101.com.tr/ev-yasam/kiwi-kcw-1223-sarjli-cirpici-beyaz_p-26058606,
a101.csv,595,Dekoratif Yapay Ağaç Eva 5778,"₺175,00",https://www.a101.com.tr/ev-yasam/dekoratif-yapay-agac-eva-5778_p-26067248,
a101.csv,596,"Çiçeğim Çamaşır Suyu Ultra 3,7 L","₺118,50",https://www.a101.com.tr/market/cicegim-camasir-suyu-ultra-3-7-l_p-22001091,
a101.csv,597,"JVC LT-55VU3405T 55"" 4K Ultra HD Smart TV","₺17.999,00",https://www.a101.com.tr/elektronik/jvc-lt-55vu3405t-55-4k-ultra-hd-smart-tv_p-26048274,
a101.csv,598,"Fissler Vitaquick Premium 602-410-13-080 Düdüklü Tencere Seti 6 + 3,5 L","₺16.499,00",https://www.a101.com.tr/ev-yasam/fissler-vitaquick-premium-602-410-13-080-duduklu-tencere-seti-6-3-5-l-_p-26051273,
a101.csv,599,Arzum AR1188 Crust Mix Joy Stand Mikser,"₺4.399,00",https://www.a101.com.tr/elektronik/arzum-ar1188-crust-mix-joy-stand-mikser_p-26058575,
a101.csv,600,"Stanley Quencher H2.O FlowState Tumbler 10-10825-050 Pipetli Termos 1,18 L Pembe","₺2.499,00",https://www.a101.com.tr/ev-yasam/stanley-quencher-h2-o-flowstate-tumbler-10-10825-050-pipetli-termos-1-18-l-pembe_p-26064884,
carrefoursa.csv,1,Ispanak kg,"79,95 TL",https://www.carrefoursa.com/ispanak-kg-p-30019568,-
carrefoursa.csv,2,Dolma Biber Kg,"59,90 TL",https://www.carrefoursa.com/dolma-biber-kg-p-30013316,-
carrefoursa.csv,3,Banvit But Pirzola Kg,"136,60 TL",https://www.carrefoursa.com/banvit-but-pirzola-kg-p-30098641,-
carrefoursa.csv,4,Dimes Şeftali Nektarı 200 ml Tetra Paket,"11,90 TL",https://www.carrefoursa.com/dimes-seftali-nektari-200-ml-tetra-paket-p-30089822,-
carrefoursa.csv,5,Nane Adet,"22,95 TL",https://www.carrefoursa.com/nane-adet-p-30016091,-
carrefoursa.csv,6,İçim Süzme Beyaz Peynir 500 Gr,"94,95 TL",https://www.carrefoursa.com/icim-suzme-beyaz-peynir-500-gr-p-30053405,-
carrefoursa.csv,7,Filiz Tel Şehriye 500 g,"23,95 TL",https://www.carrefoursa.com/filiz-tel-sehriye-500-g-p-30097197,-
carrefoursa.csv,8,Carrefour Kaşar Peynir 700 Gr,"245,50 TL",https://www.carrefoursa.com/carrefour-kasar-peynir-700-gr-p-30283982,-
carrefoursa.csv,9,Namet 7/24 Hindi Füme 60 G,"28,90 TL",https://www.carrefoursa.com/namet-7-24-hindi-fume-60-g-p-30234895,-
carrefoursa.csv,10,Filiz Dirsek Makarna 500 g,"23,95 TL",https://www.carrefoursa.com/filiz-dirsek-makarna-500-g-p-30025002,-
carrefoursa.csv,11,Banvit Bonfile Göğüs Kg,"220,00 TL",https://www.carrefoursa.com/banvit-bonfile-gogus-kg-p-30098645,-
carrefoursa.csv,12,Asperox Sarı Güç 1 lt,"74,95 TL",https://www.carrefoursa.com/asperox-sari-guc-1-lt-p-30285107,-
carrefoursa.csv,13,Çengelköy Salatalık kg,"79,90 TL",https://www.carrefoursa.com/cengelkoy-salatalik-kg-p-30008006,-
carrefoursa.csv,14,"Erikli Su 6X1,5 Litre","129,00 TL",https://www.carrefoursa.com/erikli-su-6x1-5-litre-p-30044776,-
carrefoursa.csv,15,Uno Büyük Tost Ekmeği 550 g,"59,90 TL",https://www.carrefoursa.com/uno-buyuk-tost-ekmegi-550-g-p-30298076,-
carrefoursa.csv,16,Alpro Şekersiz Badem Sütü 1 L,"149,90 TL",https://www.carrefoursa.com/alpro-sekersiz-badem-sutu-1-l-p-30110371?has-promotion,-
carrefoursa.csv,17,Alpro Şekersiz Hindistan Cevizi Sütü 1 L,"149,90 TL",https://www.carrefoursa.com/alpro-sekersiz-hindistan-cevizi-sutu-1-l-p-30284531?has-promotion,-
carrefoursa.csv,18,Hayat Su 5 Lt,"50,50 TL",https://www.carrefoursa.com/hayat-su-5-lt-p-30091535?has-promotion,-
carrefoursa.csv,19,Alpro Hindistan Cevizi Badem Sütü 1l,"149,90 TL",https://www.carrefoursa.com/alpro-hindistan-cevizi-badem-sutu-1l-p-30284532?has-promotion,-
carrefoursa.csv,20,Hayat Su 1 Litre,"22,90 TL",https://www.carrefoursa.com/hayat-su-1-litre-p-30064853?has-promotion,-
carrefoursa.csv,21,Alpro Profesyonel Badem Sütü 1 L,"149,90 TL",https://www.carrefoursa.com/alpro-profesyonel-badem-sutu-1-l-p-30284535?has-promotion,-
carrefoursa.csv,22,"Hayat Su 1,5 Lt","26,50 TL",https://www.carrefoursa.com/hayat-su-1-5-lt-p-30025705?has-promotion,-
carrefoursa.csv,23,Washington Portakal kg,"39,90 TL",https://www.carrefoursa.com/washington-portakal-kg-p-30025606?has-promotion,-
carrefoursa.csv,24,Carrefour Discount Su 5 Lt,"26,50 TL",https://www.carrefoursa.com/carrefour-discount-su-5-lt-p-30142177?has-promotion,-
carrefoursa.csv,25,"Carrefour Discount Su 0,5 Lt","4,50 TL",https://www.carrefoursa.com/carrefour-discount-su-0-5-lt-p-30142293?has-promotion,-
carrefoursa.csv,26,Hayat Su 0.5 Lt,"14,90 TL",https://www.carrefoursa.com/hayat-su-0-5-lt-p-30088496?has-promotion,-
carrefoursa.csv,27,Hayat Su Spor Kapak 75 Cl,"27,90 TL",https://www.carrefoursa.com/hayat-su-spor-kapak-75-cl-p-30020260?has-promotion,-
carrefoursa.csv,28,"Carrefour Discount Su 1,5 Lt","9,00 TL",https://www.carrefoursa.com/carrefour-discount-su-1-5-lt-p-30142176?has-promotion,-
carrefoursa.csv,29,Havuç kg,"19,95 TL",https://www.carrefoursa.com/havuc-kg-p-30088527?has-promotion,-
carrefoursa.csv,30,Maydanoz Adet,"12,90 TL",https://www.carrefoursa.com/maydanoz-adet-p-30015608?has-promotion,-
carrefoursa.csv,31,Limon Mayer kg,"39,90 TL",https://www.carrefoursa.com/limon-mayer-kg-p-30006959?has-promotion,-
carrefoursa.csv,32,Carrefour Yağlı Süt 1 L,"32,90 TL",https://www.carrefoursa.com/carrefour-yagli-sut-1-l-p-30261237?has-promotion,-
carrefoursa.csv,33,Avokado Adet,"49,90 TL",https://www.carrefoursa.com/avokado-adet-p-30009244?has-promotion,-
carrefoursa.csv,34,Nar kg,"79,90 TL",https://www.carrefoursa.com/nar-kg-p-30054444?has-promotion,-
carrefoursa.csv,35,Domates Pazar kg,"39,90 TL",https://www.carrefoursa.com/domates-pazar-kg-p-30013008?has-promotion,-
carrefoursa.csv,36,Dana Kıyma (%14-%20 Yağ) Kg,"689,90 TL",https://www.carrefoursa.com/dana-kiyma-14-20-yag-kg-p-30054577?has-promotion,-
carrefoursa.csv,37,Karnabahar kg,"49,95 TL",https://www.carrefoursa.com/karnabahar-kg-p-30017748?has-promotion,-
carrefoursa.csv,38,Carrefour Discount Su 1 Litre,"8,75 TL",https://www.carrefoursa.com/carrefour-discount-su-1-litre-p-30267238?has-promotion,-
carrefoursa.csv,39,Kıvırcık Demet Adet,"34,95 TL",https://www.carrefoursa.com/kivircik-demet-adet-p-30013405?has-promotion,-
carrefoursa.csv,40,Kestane Yerli kg,"199,00 TL",https://www.carrefoursa.com/kestane-yerli-kg-p-30092102?has-promotion,-
carrefoursa.csv,41,Salkım Domates kg,"79,90 TL",https://www.carrefoursa.com/salkim-domates-kg-p-30097558?has-promotion,-
carrefoursa.csv,42,Normal Ekmek 200 g,"14,50 TL",https://www.carrefoursa.com/normal-ekmek-200-g-p-20000460?has-promotion,-
carrefoursa.csv,43,Dereotu Adet,"19,95 TL",https://www.carrefoursa.com/dereotu-adet-p-30088521?has-promotion,-
carrefoursa.csv,44,Beyaz Lahana kg,"29,95 TL",https://www.carrefoursa.com/beyaz-lahana-kg-p-30085229?has-promotion,-
carrefoursa.csv,45,Roka Adet,"26,95 TL",https://www.carrefoursa.com/roka-adet-p-30016318?has-promotion,-
carrefoursa.csv,46,Yudum Ayçiçek Yağı 4 Lt,"379,90 TL",https://www.carrefoursa.com/yudum-aycicek-yagi-4-lt-p-30254360?has-promotion,-
carrefoursa.csv,47,Kereviz Yapraklı Kg,"39,90 TL",https://www.carrefoursa.com/kereviz-yaprakli-kg-p-30024433?has-promotion,-
carrefoursa.csv,48,Carrefour Ayçiçek Yağı Pet 5 Lt,"399,90 TL",https://www.carrefoursa.com/carrefour-aycicek-yagi-pet-5-lt-p-30078961?has-promotion,-
carrefoursa.csv,49,Filiz Spagetti (Çubuk) Makarna 500 g,"23,95 TL",https://www.carrefoursa.com/filiz-spagetti-cubuk-makarna-500-g-p-30097178?has-promotion,-
carrefoursa.csv,50,Filiz Burgu Makarna 500 g,"23,95 TL",https://www.carrefoursa.com/filiz-burgu-makarna-500-g-p-30097165?has-promotion,-
carrefoursa.csv,51,Göbek Salata Adet,"39,95 TL",https://www.carrefoursa.com/gobek-salata-adet-p-30097557?has-promotion,-
carrefoursa.csv,52,Söke Un 2 Kg,"64,90 TL",https://www.carrefoursa.com/soke-un-2-kg-p-30143704?has-promotion,-
carrefoursa.csv,53,Carrefour Yumurta 15'li L Boy,"99,00 TL",https://www.carrefoursa.com/carrefour-yumurta-15-li-l-boy-p-30239968?has-promotion,-
carrefoursa.csv,54,Namet Kangal Sucuk 200 Gr,"259,90 TL",https://www.carrefoursa.com/namet-kangal-sucuk-200-gr-p-30256391?has-promotion,-
carrefoursa.csv,55,Alpro Şekersiz Badem Sütü 1 L,"149,90 TL",https://www.carrefoursa.com/alpro-sekersiz-badem-sutu-1-l-p-30110371,-
carrefoursa.csv,56,Sırma Doğal Maden Suyu 1 Litre,"35,50 TL",https://www.carrefoursa.com/sirma-dogal-maden-suyu-1-litre-p-30099890,-
carrefoursa.csv,57,Alpro Şekersiz Yulaf Sütü 1 L,"149,90 TL",https://www.carrefoursa.com/alpro-sekersiz-yulaf-sutu-1-l-p-30323624,-
carrefoursa.csv,58,Alpro Şekersiz Hindistan Cevizi Sütü 1 L,"149,90 TL",https://www.carrefoursa.com/alpro-sekersiz-hindistan-cevizi-sutu-1-l-p-30284531,-
carrefoursa.csv,59,Alpro Hindistan Cevizi Badem Sütü 1l,"149,90 TL",https://www.carrefoursa.com/alpro-hindistan-cevizi-badem-sutu-1l-p-30284532,-
carrefoursa.csv,60,Mango Adet,"79,95 TL",https://www.carrefoursa.com/mango-adet-p-30009345,-
carrefoursa.csv,61,Filiz Kalem Makarna 500 g,"23,95 TL",https://www.carrefoursa.com/filiz-kalem-makarna-500-g-p-30095265,-
carrefoursa.csv,62,Filiz Fiyonk Makarna 500 g,"23,95 TL",https://www.carrefoursa.com/filiz-fiyonk-makarna-500-g-p-30097182,-
carrefoursa.csv,63,Carrefour Süt 200 Ml,"10,50 TL",https://www.carrefoursa.com/carrefour-sut-200-ml-p-30283981,-
carrefoursa.csv,64,Starking Elma kg,"89,90 TL",https://www.carrefoursa.com/starking-elma-kg-p-30032860,-
carrefoursa.csv,65,Banvit Piliç Baget Kg,"87,90 TL",https://www.carrefoursa.com/banvit-pilic-baget-kg-p-30098642,-
carrefoursa.csv,66,Kırmızı Lahana kg,"44,90 TL",https://www.carrefoursa.com/kirmizi-lahana-kg-p-30084969,-
carrefoursa.csv,67,Sakız Kabak kg,"69,90 TL",https://www.carrefoursa.com/sakiz-kabak-kg-p-30022296,-
carrefoursa.csv,68,Çarliston Biber kg,"49,90 TL",https://www.carrefoursa.com/carliston-biber-kg-p-30012953,-
carrefoursa.csv,69,Filiz Arpa Şehriye 500 g,"23,95 TL",https://www.carrefoursa.com/filiz-arpa-sehriye-500-g-p-30098009,-
carrefoursa.csv,70,Ülker Çubuk Kraker Sade 40 Gr,"5,25 TL",https://www.carrefoursa.com/ulker-cubuk-kraker-sade-40-gr-p-30095805,-
carrefoursa.csv,71,Filiz Boncuk Makarna 500 g,"23,95 TL",https://www.carrefoursa.com/filiz-boncuk-makarna-500-g-p-30095264,-
carrefoursa.csv,72,Mor Soğan kg,"34,90 TL",https://www.carrefoursa.com/mor-sogan-kg-p-30092270,-
carrefoursa.csv,73,Kanlı Greyfurt kg,"39,90 TL",https://www.carrefoursa.com/kanli-greyfurt-kg-p-30030138,-
carrefoursa.csv,74,Carrefour Yumurta 30'lu M Boy,"169,50 TL",https://www.carrefoursa.com/carrefour-yumurta-30-lu-m-boy-p-30239970,-
carrefoursa.csv,75,Kurukahveci Mehmet Efendi Türk Kahvesi 100 Gr,"97,50 TL",https://www.carrefoursa.com/kurukahveci-mehmet-efendi-turk-kahvesi-100-gr-p-30000332,-
carrefoursa.csv,76,İçim Kaşar Peyniri 600 Gr,"219,95 TL",https://www.carrefoursa.com/icim-kasar-peyniri-600-gr-p-30220678,-
carrefoursa.csv,77,Kızılay Doğal Maden Suyu Erzincan/Afyon 6x200 ml,"47,50 TL",https://www.carrefoursa.com/kizilay-dogal-maden-suyu-erzincan-afyon-6x200-ml-p-30262194,-
carrefoursa.csv,78,Pırasa kg,"79,95 TL",https://www.carrefoursa.com/pirasa-kg-p-30017458,-
carrefoursa.csv,79,Granny Smith Elma kg,"89,90 TL",https://www.carrefoursa.com/granny-smith-elma-kg-p-30033924,-
carrefoursa.csv,80,Brokoli kg,"99,90 TL",https://www.carrefoursa.com/brokoli-kg-p-30088094,-
carrefoursa.csv,81,Carrefour Bio Organik Yumurta 10'lu,"129,90 TL",https://www.carrefoursa.com/carrefour-bio-organik-yumurta-10-lu-p-30259863,-
carrefoursa.csv,82,Deveci Armut kg,"89,00 TL",https://www.carrefoursa.com/deveci-armut-kg-p-30018842,-
carrefoursa.csv,83,Carrefour Hindi Füme 50 G,"22,50 TL",https://www.carrefoursa.com/carrefour-hindi-fume-50-g-p-30280213,-
carrefoursa.csv,84,Pancar kg,"59,95 TL",https://www.carrefoursa.com/pancar-kg-p-30007252,-
carrefoursa.csv,85,İçim Laktozsuz Süt 1000 Ml,"59,95 TL",https://www.carrefoursa.com/icim-laktozsuz-sut-1000-ml-p-30063979,-
carrefoursa.csv,86,Taze Soğan Demet,"44,95 TL",https://www.carrefoursa.com/taze-sogan-demet-p-30014370,-
carrefoursa.csv,87,Patlıcan Kemer Pazar,"69,90 TL",https://www.carrefoursa.com/patlican-kemer-pazar-p-30102894,-
carrefoursa.csv,88,Salatalık kg,"75,90 TL",https://www.carrefoursa.com/salatalik-kg-p-30007782,-
carrefoursa.csv,89,Dana Kuşbaşı Kg,"749,90 TL",https://www.carrefoursa.com/dana-kusbasi-kg-p-30069289,-
carrefoursa.csv,90,Alpro Şekersiz Badem Sütü 1 L,"149,90 TL",https://www.carrefoursa.com/alpro-sekersiz-badem-sutu-1-l-p-30110371,-
carrefoursa.csv,91,Alpro Şekersiz Yulaf Sütü 1 L,"149,90 TL",https://www.carrefoursa.com/alpro-sekersiz-yulaf-sutu-1-l-p-30323624,-
carrefoursa.csv,92,Alpro Şekersiz Hindistan Cevizi Sütü 1 L,"149,90 TL",https://www.carrefoursa.com/alpro-sekersiz-hindistan-cevizi-sutu-1-l-p-30284531,-
carrefoursa.csv,93,Hayat Su 5 Lt,"50,50 TL",https://www.carrefoursa.com/hayat-su-5-lt-p-30091535,-
carrefoursa.csv,94,Alpro Hindistan Cevizi Badem Sütü 1l,"149,90 TL",https://www.carrefoursa.com/alpro-hindistan-cevizi-badem-sutu-1l-p-30284532,-
carrefoursa.csv,95,Hayat Su 1 Litre,"22,90 TL",https://www.carrefoursa.com/hayat-su-1-litre-p-30064853,-
carrefoursa.csv,96,Alpro Profesyonel Badem Sütü 1 L,"149,90 TL",https://www.carrefoursa.com/alpro-profesyonel-badem-sutu-1-l-p-30284535,-
carrefoursa.csv,97,Filiz Mantı Makarna 500 g,"23,95 TL",https://www.carrefoursa.com/filiz-manti-makarna-500-g-p-30097756,-
carrefoursa.csv,98,Çipura 400-600 g,"379,00 TL",https://www.carrefoursa.com/cipura-400-600-g-p-30171457,-
carrefoursa.csv,99,Kapya Biber kg,"69,90 TL",https://www.carrefoursa.com/kapya-biber-kg-p-30096974,-
carrefoursa.csv,100,"Hayat Su 1,5 Lt","26,50 TL",https://www.carrefoursa.com/hayat-su-1-5-lt-p-30025705,-
carrefoursa.csv,101,Hayat Su 0.5 Lt,"14,90 TL",https://www.carrefoursa.com/hayat-su-0-5-lt-p-30088496,-
carrefoursa.csv,102,Blueberry-Yaban Mersini İthal 125 g,"89,00 TL",https://www.carrefoursa.com/blueberry-yaban-mersini-ithal-125-g-p-30082358,-
carrefoursa.csv,103,Mantar 300 g,"59,90 TL",https://www.carrefoursa.com/mantar-300-g-p-30179267,-
carrefoursa.csv,104,Sivri Biber Kg,"46,90 TL",https://www.carrefoursa.com/sivri-biber-kg-p-30013546,-
carrefoursa.csv,105,Hayat Su Spor Kapak 75 Cl,"27,90 TL",https://www.carrefoursa.com/hayat-su-spor-kapak-75-cl-p-30020260,-
carrefoursa.csv,106,Coca-Coca 1 L Pet,"54,00 TL",https://www.carrefoursa.com/coca-coca-1-l-pet-p-30098389,-
carrefoursa.csv,107,Erikli Su 5 Lt,"44,90 TL",https://www.carrefoursa.com/erikli-su-5-lt-p-30006960,-
carrefoursa.csv,108,Sek Süt 1 Litre,"59,90 TL",https://www.carrefoursa.com/sek-sut-1-litre-p-30099473,-
carrefoursa.csv,109,Dimes Karışık Meyveli 200 ml Tetra Paket,"11,90 TL",https://www.carrefoursa.com/dimes-karisik-meyveli-200-ml-tetra-paket-p-30098728,-
carrefoursa.csv,110,Mila Su 5 Lt,"39,90 TL",https://www.carrefoursa.com/mila-su-5-lt-p-30388515,-
carrefoursa.csv,111,Apikoğlu Parmak Fermente Sucuk 200 Gr,"279,90 TL",https://www.carrefoursa.com/apikoglu-parmak-fermente-sucuk-200-gr-p-30005328,-
carrefoursa.csv,112,Sarıkız Doğal Maden Suyu 6 X 250 ml,"59,00 TL",https://www.carrefoursa.com/sarikiz-dogal-maden-suyu-6-x-250-ml-p-30386026,-
carrefoursa.csv,113,Ispanak kg,"79,95 TL",https://www.carrefoursa.com/ispanak-kg-p-30019568,-
carrefoursa.csv,114,Dolma Biber Kg,"59,90 TL",https://www.carrefoursa.com/dolma-biber-kg-p-30013316,-
carrefoursa.csv,115,Banvit But Pirzola Kg,"136,60 TL",https://www.carrefoursa.com/banvit-but-pirzola-kg-p-30098641,-
carrefoursa.csv,116,Dimes Şeftali Nektarı 200 ml Tetra Paket,"11,90 TL",https://www.carrefoursa.com/dimes-seftali-nektari-200-ml-tetra-paket-p-30089822,-
carrefoursa.csv,117,Nane Adet,"22,95 TL",https://www.carrefoursa.com/nane-adet-p-30016091,-
carrefoursa.csv,118,İçim Süzme Beyaz Peynir 500 Gr,"94,95 TL",https://www.carrefoursa.com/icim-suzme-beyaz-peynir-500-gr-p-30053405,-
carrefoursa.csv,119,Filiz Tel Şehriye 500 g,"23,95 TL",https://www.carrefoursa.com/filiz-tel-sehriye-500-g-p-30097197,-
carrefoursa.csv,120,Carrefour Kaşar Peynir 700 Gr,"245,50 TL",https://www.carrefoursa.com/carrefour-kasar-peynir-700-gr-p-30283982,-
carrefoursa.csv,121,Namet 7/24 Hindi Füme 60 G,"28,90 TL",https://www.carrefoursa.com/namet-7-24-hindi-fume-60-g-p-30234895,-
carrefoursa.csv,122,Filiz Dirsek Makarna 500 g,"23,95 TL",https://www.carrefoursa.com/filiz-dirsek-makarna-500-g-p-30025002,-
carrefoursa.csv,123,Banvit Bonfile Göğüs Kg,"220,00 TL",https://www.carrefoursa.com/banvit-bonfile-gogus-kg-p-30098645,-
carrefoursa.csv,124,Asperox Sarı Güç 1 lt,"74,95 TL",https://www.carrefoursa.com/asperox-sari-guc-1-lt-p-30285107,-
carrefoursa.csv,125,Çengelköy Salatalık kg,"79,90 TL",https://www.carrefoursa.com/cengelkoy-salatalik-kg-p-30008006,-
carrefoursa.csv,126,"Erikli Su 6X1,5 Litre","129,00 TL",https://www.carrefoursa.com/erikli-su-6x1-5-litre-p-30044776,-
carrefoursa.csv,127,Uno Büyük Tost Ekmeği 550 g,"59,90 TL",https://www.carrefoursa.com/uno-buyuk-tost-ekmegi-550-g-p-30298076,-
carrefoursa.csv,128,Sıkma Portakal kg,"39,90 TL",https://www.carrefoursa.com/sikma-portakal-kg-p-30092100,-
